,Haustyp,Angebotstyp,Wohnflaeche__m²_,Zimmer,plz,Verkaeufer,Baujahr,Preis,Grundstuecksflaeche__m²_,Provision,ExactPreis,Garten/_mitnutzung,Badewanne,Heizungsart,Dusche,Garage/Stellplatz,Keller,Moebliert/Teilmoebliert,Gaeste_WC,Terrasse,Aktuell_vermietet,Einbaukueche,Balkon,Barrierefrei,Einliegerwohnung,Dachboden,Nebenkosten__in_€_,Kaution__in_€_,Haustiere_erlaubt,Warmmiete__in_€_,Heizkosten__in_€_,WG_geeignet,Denkmalobjekt,Preis_pro_m2
11748,einfamilienhaus,Angebot,140,4,97762,gewerblich,,52738.48013921923,520.0,nein,236000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11749,einfamilienhaus,Angebot,160,5,97725,gewerblich,,52738.48013921923,710.0,nein,241000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11750,einfamilienhaus,Angebot,140,4,97657,gewerblich,,52738.48013921923,2190.0,nein,229000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11751,einfamilienhaus,Angebot,160,6,97711,gewerblich,,52738.48013921923,840.0,nein,241000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11752,einfamilienhaus,Angebot,140,4,97450,gewerblich,,52738.48013921923,490.0,nein,180000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11753,einfamilienhaus,Angebot,160,5,97816,gewerblich,,52738.48013921923,530.0,nein,179000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11754,einfamilienhaus,Angebot,160,5,97816,gewerblich,,52738.48013921923,800.0,nein,244000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11755,einfamilienhaus,Angebot,140,4,97816,gewerblich,,52738.48013921923,1130.0,nein,255000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11756,einfamilienhaus,Angebot,160,5,97450,gewerblich,,52738.48013921923,1050.0,nein,339000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11757,einfamilienhaus,Angebot,160,5,97657,gewerblich,,52738.48013921923,1690.0,nein,212000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11758,einfamilienhaus,Angebot,160,8,97657,gewerblich,,52738.48013921923,870.0,nein,259000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11759,einfamilienhaus,Angebot,160,5,97657,gewerblich,,52738.48013921923,630.0,nein,185000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11760,einfamilienhaus,Angebot,160,5,97657,gewerblich,,52738.48013921923,700.0,nein,192000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11761,mehrfamilienhaus,Angebot,160,8,31535,gewerblich,,-139681.21241755402,1037.0,ja,320000.0,0,0,zentralheizung,0,1,1,0,1,0,1,0,0,0,1,0,,,0,,,0,0,-873.0075776097126
11762,mehrfamilienhaus,Gesuch,160,15,31535,gewerblich,1965.0,-66591.44311437669,800.0,nein,750000.0,1,1,zentralheizung,0,1,0,0,0,1,1,0,1,0,0,0,,,0,,,0,0,-416.1965194648543
11763,einfamilienhaus,Angebot,100,4,31535,gewerblich,1992.0,81702.33614543972,490.0,ja,143500.0,1,0,zentralheizung,1,0,0,0,0,1,0,0,1,0,0,0,,,0,,,0,0,817.0233614543972
11764,einfamilienhaus,Angebot,160,5,97762,gewerblich,,52738.48013921923,990.0,nein,310000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11765,einfamilienhaus,Angebot,120,4,97725,gewerblich,,52738.48013921923,510.0,nein,195000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,439.4873344934936
11766,einfamilienhaus,Angebot,140,4,97657,gewerblich,,52738.48013921923,860.0,nein,187000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11767,einfamilienhaus,Angebot,160,5,97711,gewerblich,,52738.48013921923,830.0,nein,249000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11768,einfamilienhaus,Angebot,160,5,97450,gewerblich,,52738.48013921923,760.0,nein,211000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11769,einfamilienhaus,Angebot,160,5,97711,gewerblich,,52738.48013921923,930.0,nein,248000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11770,einfamilienhaus,Angebot,120,5,97725,gewerblich,,52738.48013921923,510.0,nein,186000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,439.4873344934936
11771,einfamilienhaus,Angebot,120,4,97725,gewerblich,,52738.48013921923,550.0,nein,197000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,439.4873344934936
11772,einfamilienhaus,Angebot,160,5,97725,gewerblich,,52738.48013921923,990.0,nein,349000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11773,einfamilienhaus,Angebot,140,4,97657,gewerblich,,52738.48013921923,860.0,nein,187000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11774,einfamilienhaus,Angebot,140,4,97657,gewerblich,,52738.48013921923,860.0,nein,181000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11775,einfamilienhaus,Angebot,140,4,97657,gewerblich,,52738.48013921923,950.0,nein,194000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11776,einfamilienhaus,Angebot,140,4,97657,gewerblich,,52738.48013921923,830.0,nein,196000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11777,einfamilienhaus,Angebot,160,5,97657,gewerblich,,52738.48013921923,860.0,nein,242000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11778,mehrfamilienhaus,Angebot,160,10,31535,gewerblich,1972.0,-21218.107184793545,11097.0,ja,540000.0,0,0,zentralheizung,0,0,0,0,1,1,0,0,0,0,1,0,,,0,,,0,0,-132.61316990495965
11779,einfamilienhaus,Angebot,140,4,97657,gewerblich,,52738.48013921923,830.0,nein,219000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11780,einfamilienhaus,Angebot,140,4,97725,gewerblich,,52738.48013921923,500.0,nein,185000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11781,einfamilienhaus,Angebot,120,4,97657,gewerblich,,52738.48013921923,710.0,nein,199000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,439.4873344934936
11782,einfamilienhaus,Angebot,160,5,97657,gewerblich,,52738.48013921923,630.0,nein,239000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11783,einfamilienhaus,Angebot,160,8,97657,gewerblich,,52738.48013921923,1690.0,nein,279000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11784,einfamilienhaus,Angebot,140,4,97657,gewerblich,,52738.48013921923,950.0,nein,199000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11785,einfamilienhaus,Angebot,160,5,97725,gewerblich,,52738.48013921923,650.0,nein,243000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11786,einfamilienhaus,Angebot,160,5,97762,gewerblich,,52738.48013921923,870.0,nein,277000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11787,einfamilienhaus,Angebot,160,6,97762,gewerblich,,52738.48013921923,760.0,nein,326000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11788,einfamilienhaus,Angebot,140,4,97762,gewerblich,,52738.48013921923,510.0,nein,239000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11789,einfamilienhaus,Angebot,140,4,97657,gewerblich,,52738.48013921923,740.0,nein,184000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11790,einfamilienhaus,Angebot,160,8,97657,gewerblich,,52738.48013921923,700.0,nein,252000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11791,einfamilienhaus,Angebot,140,4,97725,gewerblich,,52738.48013921923,600.0,nein,182000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11792,einfamilienhaus,Angebot,140,4,97725,gewerblich,,52738.48013921923,500.0,nein,185000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11793,bungalow,Gesuch,140,4,31535,privat,2000.0,,600.0,nein,,1,0,zentralheizung,0,1,1,0,1,1,0,0,0,1,1,0,,,0,,,0,0,
11794,einfamilienhaus,Angebot,160,5,97725,gewerblich,,52738.48013921923,650.0,nein,189000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11795,einfamilienhaus,Angebot,160,6,97725,gewerblich,,52738.48013921923,700.0,nein,242000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11796,einfamilienhaus,Angebot,140,4,97725,gewerblich,,52738.48013921923,700.0,nein,225000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11797,einfamilienhaus,Angebot,160,5,97725,gewerblich,,52738.48013921923,550.0,nein,207000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11798,einfamilienhaus,Angebot,160,4,97725,gewerblich,,52738.48013921923,710.0,nein,206000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11799,einfamilienhaus,Angebot,160,4,97725,gewerblich,,52738.48013921923,610.0,nein,204000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11800,einfamilienhaus,Angebot,140,4,97762,gewerblich,,52738.48013921923,520.0,nein,235000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11801,einfamilienhaus,Angebot,160,6,97762,gewerblich,,52738.48013921923,990.0,nein,296000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11802,einfamilienhaus,Angebot,120,5,97762,gewerblich,,52738.48013921923,520.0,nein,235000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,439.4873344934936
11803,einfamilienhaus,Angebot,160,4,97762,gewerblich,,52738.48013921923,520.0,nein,245000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11804,einfamilienhaus,Angebot,160,4,97762,gewerblich,,52738.48013921923,510.0,nein,219000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11805,einfamilienhaus,Angebot,160,4,97762,gewerblich,,52738.48013921923,690.0,nein,245000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11806,einfamilienhaus,Angebot,160,4,97762,gewerblich,,52738.48013921923,550.0,nein,259000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11807,einfamilienhaus,Angebot,140,4,97762,gewerblich,,52738.48013921923,620.0,nein,239000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11808,einfamilienhaus,Angebot,160,5,97762,gewerblich,,52738.48013921923,610.0,nein,299000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11809,einfamilienhaus,Angebot,140,4,97816,gewerblich,,52738.48013921923,800.0,nein,230000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11810,einfamilienhaus,Angebot,140,4,97816,gewerblich,,52738.48013921923,530.0,nein,184000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11811,einfamilienhaus,Angebot,140,4,97816,gewerblich,,52738.48013921923,600.0,nein,176000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11812,einfamilienhaus,Angebot,140,4,97816,gewerblich,,52738.48013921923,560.0,nein,181000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11813,einfamilienhaus,Angebot,140,4,97816,gewerblich,,52738.48013921923,1130.0,nein,265000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11814,einfamilienhaus,Angebot,160,6,97450,gewerblich,,52738.48013921923,880.0,nein,255000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11815,einfamilienhaus,Angebot,160,8,97450,gewerblich,,52738.48013921923,1080.0,nein,285000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11816,einfamilienhaus,Angebot,160,5,97762,gewerblich,,52738.48013921923,680.0,nein,319000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11817,einfamilienhaus,Angebot,140,4,97450,gewerblich,,52738.48013921923,880.0,nein,205000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11818,einfamilienhaus,Angebot,140,4,97450,gewerblich,,52738.48013921923,830.0,nein,256000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11819,einfamilienhaus,Angebot,140,4,97450,gewerblich,,52738.48013921923,550.0,nein,207000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11820,einfamilienhaus,Angebot,160,4,97450,gewerblich,,52738.48013921923,780.0,nein,233000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11821,einfamilienhaus,Angebot,160,4,97450,gewerblich,,52738.48013921923,760.0,nein,230000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11822,einfamilienhaus,Angebot,160,5,97450,gewerblich,,52738.48013921923,750.0,nein,265000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11823,einfamilienhaus,Angebot,160,5,97450,gewerblich,,52738.48013921923,880.0,nein,281000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11824,einfamilienhaus,Angebot,160,5,97711,gewerblich,,52738.48013921923,930.0,nein,189000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11825,einfamilienhaus,Angebot,140,4,97711,gewerblich,,52738.48013921923,930.0,nein,199000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11826,einfamilienhaus,Angebot,160,4,97711,gewerblich,,52738.48013921923,660.0,nein,203000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11827,einfamilienhaus,Angebot,160,5,97711,gewerblich,,52738.48013921923,1280.0,nein,252000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11828,einfamilienhaus,Angebot,160,4,97711,gewerblich,,52738.48013921923,990.0,nein,215000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11829,einfamilienhaus,Angebot,160,4,97711,gewerblich,,52738.48013921923,630.0,nein,196000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11830,einfamilienhaus,Angebot,160,4,97711,gewerblich,,52738.48013921923,630.0,nein,193000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11831,einfamilienhaus,Angebot,160,8,97711,gewerblich,,52738.48013921923,1340.0,nein,265000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11832,einfamilienhaus,Angebot,160,4,97711,gewerblich,,52738.48013921923,840.0,nein,199000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11833,einfamilienhaus,Angebot,160,5,97657,gewerblich,,52738.48013921923,700.0,nein,212000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11834,einfamilienhaus,Angebot,160,5,97657,gewerblich,,52738.48013921923,980.0,nein,259000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11835,einfamilienhaus,Angebot,140,4,97657,gewerblich,,52738.48013921923,1490.0,nein,206000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11836,einfamilienhaus,Angebot,160,5,97657,gewerblich,,52738.48013921923,860.0,nein,208000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11837,einfamilienhaus,Angebot,140,4,97657,gewerblich,,52738.48013921923,860.0,nein,187000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11838,einfamilienhaus,Angebot,160,4,97657,gewerblich,,52738.48013921923,630.0,nein,196000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11839,einfamilienhaus,Angebot,160,5,97657,gewerblich,,52738.48013921923,950.0,nein,261000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11840,einfamilienhaus,Angebot,140,4,97657,gewerblich,,52738.48013921923,710.0,nein,191000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11841,einfamilienhaus,Angebot,160,4,97657,gewerblich,,52738.48013921923,730.0,nein,202000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11842,einfamilienhaus,Angebot,160,4,97647,gewerblich,,52738.48013921923,1100.0,nein,253000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11843,einfamilienhaus,Angebot,160,4,97711,gewerblich,,52738.48013921923,740.0,nein,243000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11844,einfamilienhaus,Angebot,160,4,97688,gewerblich,,52738.48013921923,830.0,nein,293000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11845,einfamilienhaus,Angebot,160,5.0,34369,gewerblich,,26076.708486442036,349.0,nein,213500.0,0,1,fussbodenheizung,0,1,0,0,1,1,0,0,0,0,0,0,,,0,,,0,0,162.97942804026272
11846,einfamilienhaus,Angebot,160,4.0,22885,gewerblich,1997.0,108666.04653143816,450.0,ja,595000.0,1,1,,1,0,1,0,1,1,0,0,0,0,0,0,,,0,,,0,0,679.1627908214884
11847,andere,Angebot,60,2,67098,gewerblich,1977.0,59998.63184613126,617.0,ja,79000.0,1,0,etagenheizung,1,1,1,0,0,1,0,1,0,0,0,0,,,0,,,0,0,999.977197435521
11848,einfamilienhaus,Angebot,160,5,97711,gewerblich,,52738.48013921923,1340.0,nein,219000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11849,andere,Angebot,40,2,67098,gewerblich,1970.0,128296.2390009904,535.0,ja,68000.0,1,0,ofenheizung,1,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0,0,3207.40597502476
11850,andere,Angebot,100,4,92555,privat,1935.0,202301.8780330959,10.0,nein,83900.0,1,1,oelheizung,1,0,0,1,0,0,0,1,0,0,0,1,,,0,,,0,0,2023.018780330959
11851,bungalow,Angebot,60,4,48691,privat,1974.0,112653.51451414809,674.0,nein,83000.0,1,0,ofenheizung,1,0,1,1,0,0,0,1,0,0,0,0,,,0,,,0,0,1877.5585752358015
11852,einfamilienhaus,Angebot,160,4,97657,gewerblich,,52738.48013921923,1490.0,nein,269000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11853,mehrfamilienhaus,Angebot,160,8,99706,privat,,-7203.845535866447,1000.0,nein,250000.0,1,1,oelheizung,1,1,1,1,1,0,0,1,1,0,0,0,,,0,,,0,0,-45.02403459916529
11854,einfamilienhaus,Angebot,160,4.0,61130,gewerblich,2017.0,26076.708486442036,445.0,nein,482000.0,0,1,zentralheizung,0,1,0,0,1,1,0,0,0,0,0,0,,,0,,,0,0,162.97942804026272
11855,einfamilienhaus,Angebot,140,5,15366,gewerblich,2002.0,29403.91555499936,700.0,ja,335000.0,0,0,zentralheizung,1,0,0,0,1,1,0,1,0,0,0,0,,,0,,,0,0,210.0279682499954
11856,einfamilienhaus,Angebot,140,4,97657,gewerblich,,52738.48013921923,630.0,nein,188000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11857,einfamilienhaus,Angebot,160,5,97647,gewerblich,,52738.48013921923,860.0,nein,233000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11858,einfamilienhaus,Angebot,160,4,97786,gewerblich,,52738.48013921923,860.0,nein,246000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11859,einfamilienhaus,Angebot,140,4,97688,gewerblich,,52738.48013921923,510.0,nein,201000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11860,einfamilienhaus,Angebot,160,5,97688,gewerblich,,52738.48013921923,833.0,nein,284000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11861,einfamilienhaus,Angebot,160,5,97688,gewerblich,,52738.48013921923,750.0,nein,309000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11862,einfamilienhaus,Angebot,160,5,97688,gewerblich,,52738.48013921923,920.0,nein,253000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11863,andere,Angebot,60,3,14727,gewerblich,1975.0,113296.2390009904,600.0,ja,54000.0,1,0,ofenheizung,1,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0,0,1888.2706500165068
11864,bungalow,Angebot,60,2,39435,privat,1980.0,30555.639398315714,500.0,nein,29990.0,1,0,gasheizung,1,1,0,1,0,1,0,1,0,1,0,0,,,0,,,0,0,509.2606566385952
11865,einfamilienhaus,Angebot,160,5,21465,privat,1997.0,123153.5365954937,1017.0,nein,350000.0,1,1,oelheizung,1,1,1,1,1,1,0,1,0,0,0,1,,,0,,,0,0,769.7096037218356
11866,einfamilienhaus,Angebot,160,8,97688,gewerblich,,52738.48013921923,1180.0,nein,339000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11867,einfamilienhaus,Angebot,160,4,97688,gewerblich,,52738.48013921923,920.0,nein,259000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11868,einfamilienhaus,Angebot,140,4,97688,gewerblich,,52738.48013921923,830.0,nein,238000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11869,einfamilienhaus,Angebot,140,4,97688,gewerblich,,52738.48013921923,920.0,nein,253000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11870,einfamilienhaus,Angebot,160,5,97688,gewerblich,,52738.48013921923,1180.0,nein,329000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11871,einfamilienhaus,Angebot,140,4,97688,gewerblich,,52738.48013921923,510.0,nein,216000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
11872,einfamilienhaus,Angebot,160,5,97786,gewerblich,,52738.48013921923,1000.0,nein,254000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11873,einfamilienhaus,Angebot,160,5,97688,gewerblich,,52738.48013921923,833.0,nein,259000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11874,einfamilienhaus,Angebot,160,5,97786,gewerblich,,52738.48013921923,760.0,nein,204000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11875,einfamilienhaus,Angebot,160,6,97786,gewerblich,,52738.48013921923,1000.0,nein,253000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
11876,einfamilienhaus,Angebot,140,4,97786,gewerblich,,52738.48013921923,520.0,nein,184000.0,0,0,fussbodenheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
